ElapsedSec,AccX,AccY,AccZ
50.2,-8.84,-0.45,4.15
50.26,-8.84,-0.45,4.15
50.33,-8.84,-0.45,4.15
50.4,-8.84,-0.45,4.15
50.46,-8.84,-0.45,4.15
50.53,-8.84,-0.45,4.15
50.6,-8.84,-0.45,4.15
50.66,-8.84,-0.45,4.15
50.73,-8.84,-0.45,4.15
50.8,-8.84,-0.45,4.15
50.87,-8.84,-0.45,4.15
50.93,-8.84,-0.45,4.15
51.0,-8.84,-0.45,4.15
51.07,-8.84,-0.45,4.15
51.13,-8.84,-0.45,4.15
51.2,-8.84,-0.45,4.15
51.27,-8.84,-0.45,4.15
51.33,-8.84,-0.45,4.15
51.4,-8.84,-0.45,4.15
51.47,-8.84,-0.45,4.15
51.53,-8.84,-0.45,4.15
51.6,-8.84,-0.45,4.15
51.67,-8.84,-0.45,4.15
51.73,-8.84,-0.45,4.15
51.8,-8.84,-0.45,4.15
51.87,-8.84,-0.45,4.15
51.94,-8.84,-0.45,4.15
52.0,-8.84,-0.45,4.15
52.07,-8.84,-0.45,4.15
52.14,-8.84,-0.45,4.15
52.2,-8.84,-0.45,4.15
52.27,-8.84,-0.45,4.15
52.33,-8.84,-0.45,4.15
52.4,-8.84,-0.45,4.15
52.47,-8.84,-0.45,4.15
52.53,-8.84,-0.45,4.15
52.6,-8.84,-0.45,4.15
52.66,-8.84,-0.45,4.15
52.73,-8.84,-0.45,4.15
52.79,-8.84,-0.45,4.15
52.86,-8.84,-0.45,4.15
52.93,-8.84,-0.45,4.15
52.99,-8.84,-0.45,4.15
53.06,-8.84,-0.45,4.15
53.12,-8.84,-0.45,4.15
53.19,-8.84,-0.45,4.15
53.26,-8.84,-0.45,4.15
53.32,-8.84,-0.45,4.15
53.39,-8.84,-0.45,4.15
53.46,-8.84,-0.45,4.15
53.52,-8.84,-0.45,4.15
53.59,-8.84,-0.45,4.15
53.66,-8.84,-0.45,4.15
53.72,-8.84,-0.45,4.15
53.79,-8.84,-0.45,4.15
53.85,-8.84,-0.45,4.15
53.92,-8.84,-0.45,4.15
53.99,-8.84,-0.45,4.15
54.05,-8.84,-0.45,4.15
54.12,-8.84,-0.45,4.15
54.18,-8.84,-0.45,4.15
54.25,-8.84,-0.45,4.15
54.32,-8.84,-0.45,4.15
54.38,-8.84,-0.45,4.15
54.45,-8.84,-0.45,4.15
54.52,-8.84,-0.45,4.15
54.58,-8.84,-0.45,4.15
54.65,-8.84,-0.45,4.15
54.72,-8.84,-0.45,4.15
54.78,-8.84,-0.45,4.15
54.85,-8.84,-0.45,4.15
54.91,-8.84,-0.45,4.15
54.98,-8.84,-0.45,4.15
55.05,-8.84,-0.45,4.15
55.11,-8.84,-0.45,4.15
55.18,-8.84,-0.45,4.15
55.25,-8.84,-0.45,4.15
55.31,-8.84,-0.45,4.15
55.38,-8.84,-0.45,4.15
55.45,-8.84,-0.45,4.15
55.51,-8.84,-0.45,4.15
55.58,-8.84,-0.45,4.15
55.65,-8.84,-0.45,4.15
55.71,-8.84,-0.45,4.15
55.78,-8.84,-0.45,4.15
55.85,-8.84,-0.45,4.15
55.91,-8.84,-0.45,4.15
55.98,-8.84,-0.45,4.15
56.04,-8.84,-0.45,4.15
56.11,-8.84,-0.45,4.15
56.18,-8.84,-0.45,4.15
56.24,-8.84,-0.45,4.15
56.31,-8.84,-0.45,4.15
56.38,-8.84,-0.45,4.15
56.44,-8.84,-0.45,4.15
56.51,-8.84,-0.45,4.15
56.58,-8.84,-0.45,4.15
56.64,-8.84,-0.45,4.15
56.71,-8.84,-0.45,4.15
56.78,-8.84,-0.45,4.15
56.84,-8.84,-0.45,4.15
56.91,-8.84,-0.45,4.15
56.98,-8.84,-0.45,4.15
57.04,-8.84,-0.45,4.15
57.11,-8.84,-0.45,4.15
57.18,-8.84,-0.45,4.15
57.24,-8.84,-0.45,4.15
57.31,-8.84,-0.45,4.15
57.37,-8.84,-0.45,4.15
57.44,-8.84,-0.45,4.15
57.51,-8.84,-0.45,4.15
57.58,-8.84,-0.45,4.15
57.64,-8.84,-0.45,4.15
57.71,-8.84,-0.45,4.15
57.78,-8.84,-0.45,4.15
57.84,-8.84,-0.45,4.15
57.91,-8.84,-0.45,4.15
57.98,-8.84,-0.45,4.15
58.04,-8.84,-0.45,4.15
58.11,-8.84,-0.45,4.15
58.18,-8.84,-0.45,4.15
58.24,-8.84,-0.45,4.15
58.31,-8.84,-0.45,4.15
58.38,-8.84,-0.45,4.15
58.45,-8.84,-0.45,4.15
58.52,-8.84,-0.45,4.15
58.58,-8.84,-0.45,4.15
58.65,-8.84,-0.45,4.15
58.71,-8.84,-0.45,4.15
58.78,-8.84,-0.45,4.15
58.85,-8.84,-0.45,4.15
58.91,-8.84,-0.45,4.15
58.98,-8.84,-0.45,4.15
59.05,-8.84,-0.45,4.15
59.11,-8.84,-0.45,4.15
59.18,-8.84,-0.45,4.15
59.24,-8.84,-0.45,4.15
59.31,-8.84,-0.45,4.15
59.38,-8.84,-0.45,4.15
59.44,-8.84,-0.45,4.15
59.51,-8.84,-0.45,4.15
59.57,-8.84,-0.45,4.15
59.64,-8.84,-0.45,4.15
59.71,-8.84,-0.45,4.15
59.77,-8.84,-0.45,4.15
59.84,-8.84,-0.45,4.15
59.91,-8.84,-0.45,4.15
59.97,-8.84,-0.45,4.15
60.04,-8.84,-0.45,4.15
60.1,-8.84,-0.45,4.15
60.17,-8.84,-0.45,4.15
60.24,-8.84,-0.45,4.15
60.3,-8.84,-0.45,4.15
60.37,-8.84,-0.45,4.15
60.43,-8.84,-0.45,4.15
60.5,-8.84,-0.45,4.15
60.57,-8.84,-0.45,4.15
60.63,-8.84,-0.45,4.15
60.7,-8.84,-0.45,4.15
60.77,-8.84,-0.45,4.15
60.83,-8.84,-0.45,4.15
60.9,-8.84,-0.45,4.15
60.96,-8.84,-0.45,4.15
61.03,-8.84,-0.45,4.15
61.1,-8.84,-0.45,4.15
61.16,-8.84,-0.45,4.15
61.23,-8.84,-0.45,4.15
61.3,-8.84,-0.45,4.15
61.36,-8.84,-0.45,4.15
61.43,-8.84,-0.45,4.15
61.5,-8.84,-0.45,4.15
61.56,-8.84,-0.45,4.15
61.63,-8.84,-0.45,4.15
61.7,-8.84,-0.45,4.15
61.76,-8.84,-0.45,4.15
61.83,-8.84,-0.45,4.15
61.9,-8.84,-0.45,4.15
61.96,-8.84,-0.45,4.15
62.03,-8.84,-0.45,4.15
62.1,-8.84,-0.45,4.15
62.16,-8.84,-0.45,4.15
62.23,-8.84,-0.45,4.15
62.29,-8.84,-0.45,4.15
62.36,-8.84,-0.45,4.15
62.43,-8.84,-0.45,4.15
62.49,-8.84,-0.45,4.15
62.56,-8.84,-0.45,4.15
62.63,-8.84,-0.45,4.15
62.69,-8.84,-0.45,4.15
62.77,-8.84,-0.45,4.15
62.83,-8.84,-0.45,4.15
62.9,-8.84,-0.45,4.15
62.97,-8.84,-0.45,4.15
63.03,-8.84,-0.45,4.15
63.1,-8.84,-0.45,4.15
63.17,-8.84,-0.45,4.15
63.23,-8.84,-0.45,4.15
63.3,-8.84,-0.45,4.15
63.36,-8.84,-0.45,4.15
63.43,-8.84,-0.45,4.15
63.49,-8.84,-0.45,4.15
63.56,-8.84,-0.45,4.15
63.63,-8.84,-0.45,4.15
63.69,-8.84,-0.45,4.15
63.76,-8.84,-0.45,4.15
63.82,-8.84,-0.45,4.15
63.89,-8.84,-0.45,4.15
63.96,-8.84,-0.45,4.15
64.02,-8.84,-0.45,4.15
64.09,-8.84,-0.45,4.15
64.16,-8.84,-0.45,4.15
64.22,-8.84,-0.45,4.15
64.29,-8.84,-0.45,4.15
64.35,-8.84,-0.45,4.15
64.42,-8.84,-0.45,4.15
64.49,-8.84,-0.45,4.15
64.55,-8.84,-0.45,4.15
64.62,-8.84,-0.45,4.15
64.68,-8.84,-0.45,4.15
64.75,-8.84,-0.45,4.15
64.82,-8.84,-0.45,4.15
64.88,-8.84,-0.45,4.15
64.95,-8.84,-0.45,4.15
65.01,-8.84,-0.45,4.15
65.09,-8.84,-0.45,4.15
65.15,-8.84,-0.45,4.15
65.22,-8.84,-0.45,4.15
65.28,-8.84,-0.45,4.15
65.35,-8.84,-0.45,4.15
65.41,-8.84,-0.45,4.15
65.48,-8.84,-0.45,4.15
65.54,-8.84,-0.45,4.15
65.61,-8.84,-0.45,4.15
65.68,-8.84,-0.45,4.15
65.74,-8.84,-0.45,4.15
65.81,-8.84,-0.45,4.15
65.87,-8.84,-0.45,4.15
65.94,-8.84,-0.45,4.15
66.0,-8.84,-0.45,4.15
66.07,-8.84,-0.45,4.15
66.13,-8.84,-0.45,4.15
66.2,-8.84,-0.45,4.15
66.26,-8.84,-0.45,4.15
66.33,-8.84,-0.45,4.15
66.4,-8.84,-0.45,4.15
66.47,-8.84,-0.45,4.15
66.53,-8.84,-0.45,4.15
66.6,-8.84,-0.45,4.15
66.66,-8.84,-0.45,4.15
66.73,-8.84,-0.45,4.15
66.8,-8.84,-0.45,4.15
66.86,-8.84,-0.45,4.15
66.93,-8.84,-0.45,4.15
66.99,-8.84,-0.45,4.15
67.06,-8.84,-0.45,4.15
67.12,-8.84,-0.45,4.15
67.19,-8.84,-0.45,4.15
67.26,-8.84,-0.45,4.15
67.32,-8.84,-0.45,4.15
67.39,-8.84,-0.45,4.15
67.45,-8.84,-0.45,4.15
67.52,-8.84,-0.45,4.15
67.58,-8.84,-0.45,4.15
67.65,-8.84,-0.45,4.15
67.71,-8.84,-0.45,4.15
67.78,-8.84,-0.45,4.15
67.85,-8.84,-0.45,4.15
67.91,-8.84,-0.45,4.15
67.98,-8.84,-0.45,4.15
68.04,-8.84,-0.45,4.15
68.11,-8.84,-0.45,4.15
68.18,-8.84,-0.45,4.15
68.24,-8.84,-0.45,4.15
68.31,-8.84,-0.45,4.15
68.38,-8.84,-0.45,4.15
68.44,-8.84,-0.45,4.15
68.51,-8.84,-0.45,4.15
68.57,-8.84,-0.45,4.15
68.64,-8.84,-0.45,4.15
68.71,-8.84,-0.45,4.15
68.77,-8.84,-0.45,4.15
68.84,-8.84,-0.45,4.15
68.9,-8.84,-0.45,4.15
68.97,-8.84,-0.45,4.15
69.04,-8.84,-0.45,4.15
69.1,-8.84,-0.45,4.15
69.17,-8.84,-0.45,4.15
69.23,-8.84,-0.45,4.15
69.3,-8.84,-0.45,4.15
69.37,-8.84,-0.45,4.15
69.43,-8.84,-0.45,4.15
69.5,-8.84,-0.45,4.15
69.57,-8.84,-0.45,4.15
69.63,-8.84,-0.45,4.15
69.7,-8.84,-0.45,4.15
69.76,-8.84,-0.45,4.15
69.83,-8.84,-0.45,4.15
69.9,-8.84,-0.45,4.15
69.97,-8.84,-0.45,4.15
70.03,-8.84,-0.45,4.15
70.1,-8.84,-0.45,4.15
70.16,-8.84,-0.45,4.15
70.23,-8.84,-0.45,4.15
70.3,-8.84,-0.45,4.15
70.36,-8.84,-0.45,4.15
70.43,-8.84,-0.45,4.15
70.5,-8.84,-0.45,4.15
70.56,-8.84,-0.45,4.15
70.63,-8.84,-0.45,4.15
70.7,-8.84,-0.45,4.15
70.76,-8.84,-0.45,4.15
70.83,-8.84,-0.45,4.15
70.9,-8.84,-0.45,4.15
70.96,-8.84,-0.45,4.15
71.03,-8.84,-0.45,4.15
71.09,-8.84,-0.45,4.15
71.16,-8.84,-0.45,4.15
71.23,-8.84,-0.45,4.15
71.29,-8.84,-0.45,4.15
71.36,-8.84,-0.45,4.15
71.43,-8.84,-0.45,4.15
71.49,-8.84,-0.45,4.15
71.56,-8.84,-0.45,4.15
71.63,-8.84,-0.45,4.15
71.69,-8.84,-0.45,4.15
71.76,-8.84,-0.45,4.15
71.83,-8.84,-0.45,4.15
71.9,-8.84,-0.45,4.15
71.96,-8.84,-0.45,4.15
72.03,-8.84,-0.45,4.15
72.1,-8.84,-0.45,4.15
72.16,-8.84,-0.45,4.15
72.23,-8.84,-0.45,4.15
72.3,-8.84,-0.45,4.15
72.36,-8.84,-0.45,4.15
72.43,-8.84,-0.45,4.15
72.49,-8.84,-0.45,4.15
72.56,-8.84,-0.45,4.15
72.63,-8.84,-0.45,4.15
72.7,-8.84,-0.45,4.15
72.76,-8.84,-0.45,4.15
72.83,-8.84,-0.45,4.15
72.9,-8.84,-0.45,4.15
72.97,-8.84,-0.45,4.15
73.03,-8.84,-0.45,4.15
73.1,-8.84,-0.45,4.15
73.16,-8.84,-0.45,4.15
73.23,-8.84,-0.45,4.15
73.3,-8.84,-0.45,4.15
73.36,-8.84,-0.45,4.15
73.43,-8.84,-0.45,4.15
73.49,-8.84,-0.45,4.15
73.56,-8.84,-0.45,4.15
73.63,-8.84,-0.45,4.15
73.69,-8.84,-0.45,4.15
73.76,-8.84,-0.45,4.15
73.82,-8.84,-0.45,4.15
73.89,-8.84,-0.45,4.15
73.96,-8.84,-0.45,4.15
74.02,-8.84,-0.45,4.15
74.09,-8.84,-0.45,4.15
74.15,-8.84,-0.45,4.15
74.22,-8.84,-0.45,4.15
74.29,-8.84,-0.45,4.15
74.35,-8.84,-0.45,4.15
74.42,-8.84,-0.45,4.15
74.48,-8.84,-0.45,4.15
74.55,-8.84,-0.45,4.15
74.62,-8.84,-0.45,4.15
74.68,-8.84,-0.45,4.15
74.75,-8.84,-0.45,4.15
74.82,-8.84,-0.45,4.15
74.88,-8.84,-0.45,4.15
74.95,-8.84,-0.45,4.15
75.02,-8.84,-0.45,4.15
75.08,-8.84,-0.45,4.15
75.15,-8.84,-0.45,4.15
75.21,-8.84,-0.45,4.15
75.28,-8.84,-0.45,4.15
75.35,-8.84,-0.45,4.15
75.41,-8.84,-0.45,4.15
75.48,-8.84,-0.45,4.15
75.55,-8.84,-0.45,4.15
75.61,-8.84,-0.45,4.15
75.68,-8.84,-0.45,4.15
75.74,-8.84,-0.45,4.15
75.81,-8.84,-0.45,4.15
75.88,-8.84,-0.45,4.15
75.94,-8.84,-0.45,4.15
76.01,-8.84,-0.45,4.15
76.08,-8.84,-0.45,4.15
76.14,-8.84,-0.45,4.15
76.21,-8.84,-0.45,4.15
76.28,-8.84,-0.45,4.15
76.34,-8.84,-0.45,4.15
76.41,-8.84,-0.45,4.15
76.48,-8.84,-0.45,4.15
76.54,-8.84,-0.45,4.15
76.61,-8.84,-0.45,4.15
76.67,-8.84,-0.45,4.15
76.74,-8.84,-0.45,4.15
76.81,-8.84,-0.45,4.15
76.87,-8.84,-0.45,4.15
76.94,-8.84,-0.45,4.15
77.01,-8.84,-0.45,4.15
77.07,-8.84,-0.45,4.15
77.14,-8.84,-0.45,4.15
77.21,-8.84,-0.45,4.15
77.27,-8.84,-0.45,4.15
77.34,-8.84,-0.45,4.15
77.4,-8.84,-0.45,4.15
77.47,-8.84,-0.45,4.15
77.54,-8.84,-0.45,4.15
77.6,-8.84,-0.45,4.15
77.67,-8.84,-0.45,4.15
77.74,-8.84,-0.45,4.15
77.8,-8.84,-0.45,4.15
77.87,-8.84,-0.45,4.15
77.94,-8.84,-0.45,4.15
78.01,-8.84,-0.45,4.15
78.07,-8.84,-0.45,4.15
78.14,-8.84,-0.45,4.15
78.21,-8.84,-0.45,4.15
78.27,-8.84,-0.45,4.15
78.34,-8.84,-0.45,4.15
78.41,-8.84,-0.45,4.15
78.47,-8.84,-0.45,4.15
78.54,-8.84,-0.45,4.15
78.6,-8.84,-0.45,4.15
78.67,-8.84,-0.45,4.15
78.74,-8.84,-0.45,4.15
78.81,-8.84,-0.45,4.15
78.88,-8.84,-0.45,4.15
78.94,-8.84,-0.45,4.15
79.01,-8.84,-0.45,4.15
79.08,-8.84,-0.45,4.15
79.14,-8.84,-0.45,4.15
79.21,-8.84,-0.45,4.15
79.28,-8.84,-0.45,4.15
79.34,-8.84,-0.45,4.15
79.42,-8.84,-0.45,4.15
79.48,-8.84,-0.45,4.15
79.55,-8.84,-0.45,4.15
79.62,-8.84,-0.45,4.15
79.68,-8.84,-0.45,4.15
79.75,-8.84,-0.45,4.15
79.81,-8.84,-0.45,4.15
79.88,-8.84,-0.45,4.15
79.95,-8.84,-0.45,4.15
80.01,-8.84,-0.45,4.15
80.08,-8.84,-0.45,4.15
80.14,-8.84,-0.45,4.15
80.21,-8.84,-0.45,4.15
80.28,-8.84,-0.45,4.15
80.34,-8.84,-0.45,4.15
80.41,-8.84,-0.45,4.15
80.48,-8.84,-0.45,4.15
80.54,-8.84,-0.45,4.15
80.61,-8.84,-0.45,4.15
80.68,-8.84,-0.45,4.15
80.74,-8.84,-0.45,4.15
80.81,-8.84,-0.45,4.15
80.87,-8.84,-0.45,4.15
80.94,-8.84,-0.45,4.15
81.01,-8.84,-0.45,4.15
81.07,-8.84,-0.45,4.15
81.14,-8.84,-0.45,4.15
81.21,-8.84,-0.45,4.15
81.27,-8.84,-0.45,4.15
81.34,-8.84,-0.45,4.15
81.41,-8.84,-0.45,4.15
81.47,-8.84,-0.45,4.15
81.54,-8.84,-0.45,4.15
81.61,-8.84,-0.45,4.15
81.67,-8.84,-0.45,4.15
81.74,-8.84,-0.45,4.15
81.8,-8.84,-0.45,4.15
81.87,-8.84,-0.45,4.15
81.93,-8.84,-0.45,4.15
82.0,-8.84,-0.45,4.15
82.06,-8.84,-0.45,4.15
82.13,-8.84,-0.45,4.15
82.2,-8.84,-0.45,4.15
82.26,-8.84,-0.45,4.15
82.33,-8.84,-0.45,4.15
82.39,-8.84,-0.45,4.15
82.46,-8.84,-0.45,4.15
82.52,-8.84,-0.45,4.15
82.59,-8.84,-0.45,4.15
82.66,-8.84,-0.45,4.15
82.72,-8.84,-0.45,4.15
82.79,-8.84,-0.45,4.15
82.85,-8.84,-0.45,4.15
82.92,-8.84,-0.45,4.15
82.99,-8.84,-0.45,4.15
83.05,-8.84,-0.45,4.15
83.12,-8.84,-0.45,4.15
83.18,-8.84,-0.45,4.15
83.25,-8.84,-0.45,4.15
83.31,-8.84,-0.45,4.15
83.38,-8.84,-0.45,4.15
83.45,-8.84,-0.45,4.15
83.51,-8.84,-0.45,4.15
83.58,-8.84,-0.45,4.15
83.64,-8.84,-0.45,4.15
83.71,-8.84,-0.45,4.15
83.78,-8.84,-0.45,4.15
83.84,-8.84,-0.45,4.15
83.91,-8.84,-0.45,4.15
83.97,-8.84,-0.45,4.15
84.04,-8.84,-0.45,4.15
84.11,-8.84,-0.45,4.15
84.17,-8.84,-0.45,4.15
84.24,-8.84,-0.45,4.15
84.3,-8.84,-0.45,4.15
84.38,-8.84,-0.45,4.15
84.45,-8.84,-0.45,4.15
84.51,-8.84,-0.45,4.15
84.58,-8.84,-0.45,4.15
84.65,-8.84,-0.45,4.15
84.71,-8.84,-0.45,4.15
84.78,-8.84,-0.45,4.15
84.84,-8.84,-0.45,4.15
84.91,-8.84,-0.45,4.15
84.98,-8.84,-0.45,4.15
85.04,-8.84,-0.45,4.15
85.11,-8.84,-0.45,4.15
85.17,-8.84,-0.45,4.15
85.24,-8.84,-0.45,4.15
85.31,-8.84,-0.45,4.15
85.37,-8.84,-0.45,4.15
85.44,-8.84,-0.45,4.15
85.5,-8.84,-0.45,4.15
85.57,-8.84,-0.45,4.15
85.64,-8.84,-0.45,4.15
85.7,-8.84,-0.45,4.15
85.77,-8.84,-0.45,4.15
85.84,-8.84,-0.45,4.15
85.9,-8.84,-0.45,4.15
85.97,-8.84,-0.45,4.15
86.04,-8.84,-0.45,4.15
86.11,-8.84,-0.45,4.15
86.17,-8.84,-0.45,4.15
86.24,-8.84,-0.45,4.15
86.3,-8.84,-0.45,4.15
86.37,-8.84,-0.45,4.15
86.43,-8.84,-0.45,4.15
86.5,-8.84,-0.45,4.15
86.56,-8.84,-0.45,4.15
86.63,-8.84,-0.45,4.15
86.7,-8.84,-0.45,4.15
86.76,-8.84,-0.45,4.15
86.83,-8.84,-0.45,4.15
86.9,-8.84,-0.45,4.15
86.96,-8.84,-0.45,4.15
87.03,-8.84,-0.45,4.15
87.09,-8.84,-0.45,4.15
87.16,-8.84,-0.45,4.15
87.23,-8.84,-0.45,4.15
87.29,-8.84,-0.45,4.15
87.36,-8.84,-0.45,4.15
87.42,-8.84,-0.45,4.15
87.49,-8.84,-0.45,4.15
87.56,-8.84,-0.45,4.15
87.62,-8.84,-0.45,4.15
87.69,-8.84,-0.45,4.15
87.75,-8.84,-0.45,4.15
87.82,-8.84,-0.45,4.15
87.89,-8.84,-0.45,4.15
87.95,-8.84,-0.45,4.15
88.02,-8.84,-0.45,4.15
88.09,-8.84,-0.45,4.15
88.15,-8.84,-0.45,4.15
88.22,-8.84,-0.45,4.15
88.28,-8.84,-0.45,4.15
88.35,-8.84,-0.45,4.15
88.42,-8.84,-0.45,4.15
88.48,-8.84,-0.45,4.15
88.55,-8.84,-0.45,4.15
88.62,-8.84,-0.45,4.15
88.68,-8.84,-0.45,4.15
88.75,-8.84,-0.45,4.15
88.81,-8.84,-0.45,4.15
88.88,-8.84,-0.45,4.15
88.95,-8.84,-0.45,4.15
89.01,-8.84,-0.45,4.15
89.08,-8.84,-0.45,4.15
89.15,-8.84,-0.45,4.15
89.21,-8.84,-0.45,4.15
89.28,-8.84,-0.45,4.15
89.35,-8.84,-0.45,4.15
89.41,-8.84,-0.45,4.15
89.48,-8.84,-0.45,4.15
89.55,-8.84,-0.45,4.15
89.61,-8.84,-0.45,4.15
89.68,-8.84,-0.45,4.15
89.75,-8.84,-0.45,4.15
89.81,-8.84,-0.45,4.15
89.88,-8.84,-0.45,4.15
89.94,-8.84,-0.45,4.15
90.01,-8.84,-0.45,4.15
90.08,-8.84,-0.45,4.15
90.15,-8.84,-0.45,4.15
90.21,-8.84,-0.45,4.15
90.28,-8.84,-0.45,4.15
90.34,-8.84,-0.45,4.15
90.41,-8.84,-0.45,4.15
90.48,-8.84,-0.45,4.15
90.54,-8.84,-0.45,4.15
90.61,-8.84,-0.45,4.15
90.68,-8.84,-0.45,4.15
90.74,-8.84,-0.45,4.15
90.81,-8.84,-0.45,4.15
90.88,-8.84,-0.45,4.15
90.94,-8.84,-0.45,4.15
91.01,-8.84,-0.45,4.15
91.08,-8.84,-0.45,4.15
91.14,-8.84,-0.45,4.15
91.21,-8.84,-0.45,4.15
91.27,-8.84,-0.45,4.15
91.34,-8.84,-0.45,4.15
91.41,-8.84,-0.45,4.15
91.48,-8.84,-0.45,4.15
91.54,-8.84,-0.45,4.15
91.61,-8.84,-0.45,4.15
91.67,-8.84,-0.45,4.15
91.74,-8.84,-0.45,4.15
91.81,-8.84,-0.45,4.15
91.87,-8.84,-0.45,4.15
91.94,-8.84,-0.45,4.15
92.01,-8.84,-0.45,4.15
92.07,-8.84,-0.45,4.15
92.14,-8.84,-0.45,4.15
92.21,-8.84,-0.45,4.15
92.28,-8.84,-0.45,4.15
92.34,-8.84,-0.45,4.15
92.41,-8.84,-0.45,4.15
92.48,-8.84,-0.45,4.15
92.54,-8.84,-0.45,4.15
92.61,-8.84,-0.45,4.15
92.68,-8.84,-0.45,4.15
92.75,-8.84,-0.45,4.15
92.81,-8.84,-0.45,4.15
92.88,-8.84,-0.45,4.15
92.95,-8.84,-0.45,4.15
93.01,-8.84,-0.45,4.15
93.08,-8.84,-0.45,4.15
93.14,-8.84,-0.45,4.15
93.21,-8.84,-0.45,4.15
93.28,-8.84,-0.45,4.15
93.34,-8.84,-0.45,4.15
93.41,-8.84,-0.45,4.15
93.48,-8.84,-0.45,4.15
93.54,-8.84,-0.45,4.15
93.61,-8.84,-0.45,4.15
93.68,-8.84,-0.45,4.15
93.74,-8.84,-0.45,4.15
93.81,-8.84,-0.45,4.15
93.87,-8.84,-0.45,4.15
93.94,-8.84,-0.45,4.15
94.01,-8.84,-0.45,4.15
94.07,-8.84,-0.45,4.15
94.14,-8.84,-0.45,4.15
94.2,-8.84,-0.45,4.15
94.27,-8.84,-0.45,4.15
94.34,-8.84,-0.45,4.15
94.4,-8.84,-0.45,4.15
94.47,-8.84,-0.45,4.15
94.54,-8.84,-0.45,4.15
94.6,-8.84,-0.45,4.15
94.67,-8.84,-0.45,4.15
94.73,-8.84,-0.45,4.15
94.8,-8.84,-0.45,4.15
94.87,-8.84,-0.45,4.15
94.93,-8.84,-0.45,4.15
95.0,-8.84,-0.45,4.15
95.06,-8.84,-0.45,4.15
95.13,-8.84,-0.45,4.15
95.2,-8.84,-0.45,4.15
95.26,-8.84,-0.45,4.15
95.33,-8.84,-0.45,4.15
95.4,-8.84,-0.45,4.15
95.46,-8.84,-0.45,4.15
95.53,-8.84,-0.45,4.15
95.59,-8.84,-0.45,4.15
95.66,-8.84,-0.45,4.15
95.73,-8.84,-0.45,4.15
95.79,-8.84,-0.45,4.15
95.86,-8.84,-0.45,4.15
95.93,-8.84,-0.45,4.15
95.99,-8.84,-0.45,4.15
96.06,-8.84,-0.45,4.15
96.13,-8.84,-0.45,4.15
96.19,-8.84,-0.45,4.15
96.26,-8.84,-0.45,4.15
96.33,-8.84,-0.45,4.15
96.39,-8.84,-0.45,4.15
96.46,-8.84,-0.45,4.15
96.53,-8.84,-0.45,4.15
96.59,-8.84,-0.45,4.15
96.66,-8.84,-0.45,4.15
96.73,-8.84,-0.45,4.15
96.79,-8.84,-0.45,4.15
96.86,-8.84,-0.45,4.15
96.93,-8.84,-0.45,4.15
96.99,-8.84,-0.45,4.15
97.06,-8.84,-0.45,4.15
97.13,-8.84,-0.45,4.15
97.19,-8.84,-0.45,4.15
97.26,-8.84,-0.45,4.15
97.32,-8.84,-0.45,4.15
97.39,-8.84,-0.45,4.15
97.46,-8.84,-0.45,4.15
97.52,-8.84,-0.45,4.15
97.59,-8.84,-0.45,4.15
97.66,-8.84,-0.45,4.15
97.72,-8.84,-0.45,4.15
97.79,-8.84,-0.45,4.15
97.86,-8.84,-0.45,4.15
97.92,-8.84,-0.45,4.15
97.99,-8.84,-0.45,4.15
98.06,-8.84,-0.45,4.15
98.13,-8.84,-0.45,4.15
98.19,-8.84,-0.45,4.15
98.26,-8.84,-0.45,4.15
98.33,-8.84,-0.45,4.15
98.39,-8.84,-0.45,4.15
98.46,-8.84,-0.45,4.15
98.53,-8.84,-0.45,4.15
98.59,-8.84,-0.45,4.15
98.66,-8.84,-0.45,4.15
98.73,-8.84,-0.45,4.15
98.79,-8.84,-0.45,4.15
98.86,-8.84,-0.45,4.15
98.93,-8.84,-0.45,4.15
98.99,-8.84,-0.45,4.15
99.06,-8.84,-0.45,4.15
99.13,-8.84,-0.45,4.15
99.19,-8.84,-0.45,4.15
99.26,-8.84,-0.45,4.15
99.33,-8.84,-0.45,4.15
99.4,-8.84,-0.45,4.15
99.47,-8.84,-0.45,4.15
99.53,-8.84,-0.45,4.15
99.6,-8.84,-0.45,4.15
99.66,-8.84,-0.45,4.15
99.73,-8.84,-0.45,4.15
99.8,-8.84,-0.45,4.15
99.86,-8.84,-0.45,4.15
99.93,-8.84,-0.45,4.15
99.99,-8.84,-0.45,4.15
100.06,-8.84,-0.45,4.15
100.13,-8.84,-0.45,4.15
100.19,-8.84,-0.45,4.15
100.26,-8.84,-0.45,4.15
100.32,-8.84,-0.45,4.15
100.39,-8.84,-0.45,4.15
100.46,-8.84,-0.45,4.15
100.52,-8.84,-0.45,4.15
100.59,-8.84,-0.45,4.15
100.66,-8.84,-0.45,4.15
100.72,-8.84,-0.45,4.15
100.79,-8.84,-0.45,4.15
100.86,-8.84,-0.45,4.15
100.92,-8.84,-0.45,4.15
100.99,-8.84,-0.45,4.15
101.06,-8.84,-0.45,4.15
101.12,-8.84,-0.45,4.15
101.19,-8.84,-0.45,4.15
101.25,-8.84,-0.45,4.15
101.32,-8.84,-0.45,4.15
101.39,-8.84,-0.45,4.15
101.45,-8.84,-0.45,4.15
101.52,-8.84,-0.45,4.15
101.59,-8.84,-0.45,4.15
101.65,-8.84,-0.45,4.15
