ElapsedSec,MagX,MagY,MagZ
183.18,520.88,-81.25,201.75
183.24,520.88,-81.25,201.75
183.31,520.88,-81.25,201.75
183.38,520.88,-81.25,201.75
183.44,520.88,-81.25,201.75
183.51,520.88,-81.25,201.75
183.58,520.88,-81.25,201.75
183.64,520.88,-81.25,201.75
183.71,520.88,-81.25,201.75
183.78,520.88,-81.25,201.75
183.84,520.88,-81.25,201.75
183.91,520.88,-81.25,201.75
183.98,520.88,-81.25,201.75
184.04,520.88,-81.25,201.75
184.11,520.88,-81.25,201.75
184.18,520.88,-81.25,201.75
184.24,520.88,-81.25,201.75
184.31,520.88,-81.25,201.75
184.37,520.88,-81.25,201.75
184.44,520.88,-81.25,201.75
184.51,520.88,-81.25,201.75
184.57,520.88,-81.25,201.75
184.64,520.88,-81.25,201.75
184.71,520.88,-81.25,201.75
184.77,520.88,-81.25,201.75
184.84,520.88,-81.25,201.75
184.91,520.88,-81.25,201.75
184.97,520.88,-81.25,201.75
185.04,520.88,-81.25,201.75
185.11,520.88,-81.25,201.75
185.17,520.88,-81.25,201.75
185.24,520.88,-81.25,201.75
185.3,520.88,-81.25,201.75
185.37,520.88,-81.25,201.75
185.44,520.88,-81.25,201.75
185.5,520.88,-81.25,201.75
185.57,520.88,-81.25,201.75
185.64,520.88,-81.25,201.75
185.7,520.88,-81.25,201.75
185.77,520.88,-81.25,201.75
185.84,520.88,-81.25,201.75
185.9,520.88,-81.25,201.75
185.97,520.88,-81.25,201.75
186.04,520.88,-81.25,201.75
186.1,520.88,-81.25,201.75
186.17,520.88,-81.25,201.75
186.24,520.88,-81.25,201.75
186.3,520.88,-81.25,201.75
186.37,520.88,-81.25,201.75
186.44,520.88,-81.25,201.75
186.5,520.88,-81.25,201.75
186.57,520.88,-81.25,201.75
186.64,520.88,-81.25,201.75
186.7,520.88,-81.25,201.75
186.78,520.88,-81.25,201.75
186.84,520.88,-81.25,201.75
186.91,520.88,-81.25,201.75
186.98,520.88,-81.25,201.75
187.04,520.88,-81.25,201.75
187.11,520.88,-81.25,201.75
187.17,520.88,-81.25,201.75
187.24,520.88,-81.25,201.75
187.31,520.88,-81.25,201.75
187.37,520.88,-81.25,201.75
187.44,520.88,-81.25,201.75
187.5,520.88,-81.25,201.75
187.57,520.88,-81.25,201.75
187.64,520.88,-81.25,201.75
187.7,520.88,-81.25,201.75
187.77,520.88,-81.25,201.75
187.84,520.88,-81.25,201.75
187.9,520.88,-81.25,201.75
187.97,520.88,-81.25,201.75
188.03,520.88,-81.25,201.75
188.1,520.88,-81.25,201.75
188.17,520.88,-81.25,201.75
188.23,520.88,-81.25,201.75
188.3,520.88,-81.25,201.75
188.37,520.88,-81.25,201.75
188.43,520.88,-81.25,201.75
188.5,520.88,-81.25,201.75
188.56,520.88,-81.25,201.75
188.63,520.88,-81.25,201.75
188.7,520.88,-81.25,201.75
188.76,520.88,-81.25,201.75
188.83,520.88,-81.25,201.75
188.9,520.88,-81.25,201.75
188.96,520.88,-81.25,201.75
189.03,520.88,-81.25,201.75
189.09,520.88,-81.25,201.75
189.16,520.88,-81.25,201.75
189.23,520.88,-81.25,201.75
189.3,520.88,-81.25,201.75
189.37,520.88,-81.25,201.75
189.43,520.88,-81.25,201.75
189.5,520.88,-81.25,201.75
189.57,520.88,-81.25,201.75
189.63,520.88,-81.25,201.75
189.7,520.88,-81.25,201.75
189.76,520.88,-81.25,201.75
189.83,520.88,-81.25,201.75
189.9,520.88,-81.25,201.75
189.96,520.88,-81.25,201.75
190.03,520.88,-81.25,201.75
190.09,520.88,-81.25,201.75
190.16,520.88,-81.25,201.75
190.23,520.88,-81.25,201.75
190.29,520.88,-81.25,201.75
190.36,520.88,-81.25,201.75
190.42,520.88,-81.25,201.75
190.49,520.88,-81.25,201.75
190.56,520.88,-81.25,201.75
190.62,520.88,-81.25,201.75
190.69,520.88,-81.25,201.75
190.76,520.88,-81.25,201.75
190.82,520.88,-81.25,201.75
190.89,520.88,-81.25,201.75
190.96,520.88,-81.25,201.75
191.02,520.88,-81.25,201.75
191.09,520.88,-81.25,201.75
191.15,520.88,-81.25,201.75
191.22,520.88,-81.25,201.75
191.29,520.88,-81.25,201.75
191.35,520.88,-81.25,201.75
191.42,520.88,-81.25,201.75
191.49,520.88,-81.25,201.75
191.55,520.88,-81.25,201.75
191.62,520.88,-81.25,201.75
191.69,520.88,-81.25,201.75
191.75,520.88,-81.25,201.75
191.82,520.88,-81.25,201.75
191.88,520.88,-81.25,201.75
191.95,520.88,-81.25,201.75
192.02,520.88,-81.25,201.75
192.08,520.88,-81.25,201.75
192.15,520.88,-81.25,201.75
192.22,520.88,-81.25,201.75
192.28,520.88,-81.25,201.75
192.35,520.88,-81.25,201.75
192.41,520.88,-81.25,201.75
192.48,520.88,-81.25,201.75
192.55,520.88,-81.25,201.75
192.61,520.88,-81.25,201.75
192.68,520.88,-81.25,201.75
192.75,520.88,-81.25,201.75
192.81,520.88,-81.25,201.75
192.88,520.88,-81.25,201.75
192.95,520.88,-81.25,201.75
193.01,520.88,-81.25,201.75
193.08,520.88,-81.25,201.75
193.15,520.88,-81.25,201.75
193.21,520.88,-81.25,201.75
193.28,520.88,-81.25,201.75
193.35,520.88,-81.25,201.75
193.41,520.88,-81.25,201.75
193.48,520.88,-81.25,201.75
193.55,520.88,-81.25,201.75
193.61,520.88,-81.25,201.75
193.68,520.88,-81.25,201.75
193.75,520.88,-81.25,201.75
193.81,520.88,-81.25,201.75
193.88,520.88,-81.25,201.75
193.95,520.88,-81.25,201.75
194.01,520.88,-81.25,201.75
194.08,520.88,-81.25,201.75
194.15,520.88,-81.25,201.75
194.21,520.88,-81.25,201.75
194.28,520.88,-81.25,201.75
194.35,520.88,-81.25,201.75
194.41,520.88,-81.25,201.75
194.48,520.88,-81.25,201.75
194.55,520.88,-81.25,201.75
194.61,520.88,-81.25,201.75
194.68,520.88,-81.25,201.75
194.75,520.88,-81.25,201.75
194.81,520.88,-81.25,201.75
194.88,520.88,-81.25,201.75
194.95,520.88,-81.25,201.75
195.01,520.88,-81.25,201.75
195.08,520.88,-81.25,201.75
195.15,520.88,-81.25,201.75
195.21,520.88,-81.25,201.75
195.28,520.88,-81.25,201.75
195.35,520.88,-81.25,201.75
195.41,520.88,-81.25,201.75
195.48,520.88,-81.25,201.75
195.55,520.88,-81.25,201.75
195.62,520.88,-81.25,201.75
195.68,520.88,-81.25,201.75
195.75,520.88,-81.25,201.75
195.82,520.88,-81.25,201.75
195.89,520.88,-81.25,201.75
195.95,520.88,-81.25,201.75
196.02,520.88,-81.25,201.75
196.09,520.88,-81.25,201.75
196.15,520.88,-81.25,201.75
196.22,520.88,-81.25,201.75
196.28,520.88,-81.25,201.75
196.35,520.88,-81.25,201.75
196.42,520.88,-81.25,201.75
196.48,520.88,-81.25,201.75
196.55,520.88,-81.25,201.75
196.61,520.88,-81.25,201.75
196.68,520.88,-81.25,201.75
196.75,520.88,-81.25,201.75
196.81,520.88,-81.25,201.75
196.88,520.88,-81.25,201.75
196.95,520.88,-81.25,201.75
197.01,520.88,-81.25,201.75
197.08,520.88,-81.25,201.75
197.14,520.88,-81.25,201.75
197.21,520.88,-81.25,201.75
197.28,520.88,-81.25,201.75
197.34,520.88,-81.25,201.75
197.41,520.88,-81.25,201.75
197.48,520.88,-81.25,201.75
197.54,520.88,-81.25,201.75
197.61,520.88,-81.25,201.75
197.67,520.88,-81.25,201.75
197.74,520.88,-81.25,201.75
197.81,520.88,-81.25,201.75
197.87,520.88,-81.25,201.75
197.94,520.88,-81.25,201.75
198.01,520.88,-81.25,201.75
198.07,520.88,-81.25,201.75
198.14,520.88,-81.25,201.75
198.2,520.88,-81.25,201.75
198.27,520.88,-81.25,201.75
198.34,520.88,-81.25,201.75
198.4,520.88,-81.25,201.75
198.47,520.88,-81.25,201.75
198.54,520.88,-81.25,201.75
198.6,520.88,-81.25,201.75
198.67,520.88,-81.25,201.75
198.74,520.88,-81.25,201.75
198.8,520.88,-81.25,201.75
198.87,520.88,-81.25,201.75
198.94,520.88,-81.25,201.75
199.0,520.88,-81.25,201.75
199.07,520.88,-81.25,201.75
199.14,520.88,-81.25,201.75
199.2,520.88,-81.25,201.75
199.27,520.88,-81.25,201.75
199.34,520.88,-81.25,201.75
199.4,520.88,-81.25,201.75
199.47,520.88,-81.25,201.75
199.53,520.88,-81.25,201.75
199.6,520.88,-81.25,201.75
199.67,520.88,-81.25,201.75
199.73,520.88,-81.25,201.75
199.8,520.88,-81.25,201.75
199.87,520.88,-81.25,201.75
199.93,520.88,-81.25,201.75
200.0,520.88,-81.25,201.75
200.07,520.88,-81.25,201.75
200.13,520.88,-81.25,201.75
200.2,520.88,-81.25,201.75
200.27,520.88,-81.25,201.75
200.33,520.88,-81.25,201.75
200.4,520.88,-81.25,201.75
200.47,520.88,-81.25,201.75
200.53,520.88,-81.25,201.75
200.6,520.88,-81.25,201.75
200.67,520.88,-81.25,201.75
200.73,520.88,-81.25,201.75
200.8,520.88,-81.25,201.75
200.87,520.88,-81.25,201.75
200.93,520.88,-81.25,201.75
201.0,520.88,-81.25,201.75
201.07,520.88,-81.25,201.75
201.13,520.88,-81.25,201.75
201.2,520.88,-81.25,201.75
201.27,520.88,-81.25,201.75
201.34,520.88,-81.25,201.75
201.4,520.88,-81.25,201.75
201.47,520.88,-81.25,201.75
201.54,520.88,-81.25,201.75
201.6,520.88,-81.25,201.75
201.67,520.88,-81.25,201.75
201.74,520.88,-81.25,201.75
201.8,520.88,-81.25,201.75
201.87,520.88,-81.25,201.75
201.94,520.88,-81.25,201.75
202.0,520.88,-81.25,201.75
202.07,520.88,-81.25,201.75
202.14,520.88,-81.25,201.75
202.2,520.88,-81.25,201.75
202.27,520.88,-81.25,201.75
202.35,520.88,-81.25,201.75
202.41,520.88,-81.25,201.75
202.48,520.88,-81.25,201.75
202.55,520.88,-81.25,201.75
202.61,520.88,-81.25,201.75
202.68,520.88,-81.25,201.75
202.74,520.88,-81.25,201.75
202.81,520.88,-81.25,201.75
202.88,520.88,-81.25,201.75
202.94,520.88,-81.25,201.75
203.01,520.88,-81.25,201.75
203.07,520.88,-81.25,201.75
203.14,520.88,-81.25,201.75
203.21,520.88,-81.25,201.75
203.27,520.88,-81.25,201.75
203.34,520.88,-81.25,201.75
203.41,520.88,-81.25,201.75
203.47,520.88,-81.25,201.75
203.54,520.88,-81.25,201.75
203.6,520.88,-81.25,201.75
203.67,520.88,-81.25,201.75
203.74,520.88,-81.25,201.75
203.8,520.88,-81.25,201.75
203.87,520.88,-81.25,201.75
203.93,520.88,-81.25,201.75
204.0,520.88,-81.25,201.75
204.07,520.88,-81.25,201.75
204.13,520.88,-81.25,201.75
204.2,520.88,-81.25,201.75
204.27,520.88,-81.25,201.75
204.33,520.88,-81.25,201.75
204.4,520.88,-81.25,201.75
204.46,520.88,-81.25,201.75
204.53,520.88,-81.25,201.75
204.6,520.88,-81.25,201.75
204.66,520.88,-81.25,201.75
204.73,520.88,-81.25,201.75
204.8,520.88,-81.25,201.75
204.86,520.88,-81.25,201.75
204.93,520.88,-81.25,201.75
204.99,520.88,-81.25,201.75
205.06,520.88,-81.25,201.75
205.13,520.88,-81.25,201.75
205.19,520.88,-81.25,201.75
205.26,520.88,-81.25,201.75
205.33,520.88,-81.25,201.75
205.39,520.88,-81.25,201.75
205.46,520.88,-81.25,201.75
205.53,520.88,-81.25,201.75
205.59,520.88,-81.25,201.75
205.66,520.88,-81.25,201.75
205.73,520.88,-81.25,201.75
205.79,520.88,-81.25,201.75
205.86,520.88,-81.25,201.75
205.92,520.88,-81.25,201.75
205.99,520.88,-81.25,201.75
206.06,520.88,-81.25,201.75
206.13,520.88,-81.25,201.75
206.19,520.88,-81.25,201.75
206.26,520.88,-81.25,201.75
206.32,520.88,-81.25,201.75
206.39,520.88,-81.25,201.75
206.46,520.88,-81.25,201.75
206.52,520.88,-81.25,201.75
206.59,520.88,-81.25,201.75
206.66,520.88,-81.25,201.75
206.72,520.88,-81.25,201.75
206.79,520.88,-81.25,201.75
206.86,520.88,-81.25,201.75
206.92,520.88,-81.25,201.75
206.99,520.88,-81.25,201.75
207.06,520.88,-81.25,201.75
207.12,520.88,-81.25,201.75
207.19,520.88,-81.25,201.75
207.26,520.88,-81.25,201.75
207.32,520.88,-81.25,201.75
207.39,520.88,-81.25,201.75
207.46,520.88,-81.25,201.75
207.52,520.88,-81.25,201.75
207.59,520.88,-81.25,201.75
207.66,520.88,-81.25,201.75
207.72,520.88,-81.25,201.75
207.79,520.88,-81.25,201.75
207.86,520.88,-81.25,201.75
207.92,520.88,-81.25,201.75
207.99,520.88,-81.25,201.75
208.06,520.88,-81.25,201.75
208.13,520.88,-81.25,201.75
208.19,520.88,-81.25,201.75
208.26,520.88,-81.25,201.75
208.33,520.88,-81.25,201.75
208.39,520.88,-81.25,201.75
208.46,520.88,-81.25,201.75
208.53,520.88,-81.25,201.75
208.59,520.88,-81.25,201.75
208.66,520.88,-81.25,201.75
208.73,520.88,-81.25,201.75
208.79,520.88,-81.25,201.75
208.86,520.88,-81.25,201.75
208.93,520.88,-81.25,201.75
209.0,520.88,-81.25,201.75
209.07,520.88,-81.25,201.75
209.13,520.88,-81.25,201.75
209.2,520.88,-81.25,201.75
209.27,520.88,-81.25,201.75
209.33,520.88,-81.25,201.75
209.4,520.88,-81.25,201.75
209.46,520.88,-81.25,201.75
209.53,520.88,-81.25,201.75
209.6,520.88,-81.25,201.75
209.66,520.88,-81.25,201.75
209.73,520.88,-81.25,201.75
209.79,520.88,-81.25,201.75
209.86,520.88,-81.25,201.75
209.93,520.88,-81.25,201.75
209.99,520.88,-81.25,201.75
210.06,520.88,-81.25,201.75
210.13,520.88,-81.25,201.75
210.19,520.88,-81.25,201.75
210.26,520.88,-81.25,201.75
210.32,520.88,-81.25,201.75
210.39,520.88,-81.25,201.75
210.46,520.88,-81.25,201.75
210.52,520.88,-81.25,201.75
210.59,520.88,-81.25,201.75
210.66,520.88,-81.25,201.75
210.72,520.88,-81.25,201.75
210.79,520.88,-81.25,201.75
210.85,520.88,-81.25,201.75
210.92,520.88,-81.25,201.75
210.99,520.88,-81.25,201.75
211.05,520.88,-81.25,201.75
211.12,520.88,-81.25,201.75
211.19,520.88,-81.25,201.75
211.25,520.88,-81.25,201.75
211.32,520.88,-81.25,201.75
211.38,520.88,-81.25,201.75
211.45,520.88,-81.25,201.75
211.52,520.88,-81.25,201.75
211.58,520.88,-81.25,201.75
211.65,520.88,-81.25,201.75
211.72,520.88,-81.25,201.75
211.78,520.88,-81.25,201.75
211.85,520.88,-81.25,201.75
211.92,520.88,-81.25,201.75
211.98,520.88,-81.25,201.75
212.05,520.88,-81.25,201.75
212.12,520.88,-81.25,201.75
212.18,520.88,-81.25,201.75
212.25,520.88,-81.25,201.75
212.32,520.88,-81.25,201.75
212.38,520.88,-81.25,201.75
212.45,520.88,-81.25,201.75
212.52,520.88,-81.25,201.75
212.58,520.88,-81.25,201.75
212.65,520.88,-81.25,201.75
212.72,520.88,-81.25,201.75
212.78,520.88,-81.25,201.75
212.85,520.88,-81.25,201.75
212.92,520.88,-81.25,201.75
212.98,520.88,-81.25,201.75
213.05,520.88,-81.25,201.75
213.11,520.88,-81.25,201.75
213.18,520.88,-81.25,201.75
213.25,520.88,-81.25,201.75
213.31,520.88,-81.25,201.75
213.38,520.88,-81.25,201.75
213.44,520.88,-81.25,201.75
213.51,520.88,-81.25,201.75
213.58,520.88,-81.25,201.75
213.64,520.88,-81.25,201.75
213.71,520.88,-81.25,201.75
213.78,520.88,-81.25,201.75
213.84,520.88,-81.25,201.75
213.91,520.88,-81.25,201.75
213.97,520.88,-81.25,201.75
214.04,520.88,-81.25,201.75
214.11,520.88,-81.25,201.75
214.17,520.88,-81.25,201.75
214.24,520.88,-81.25,201.75
214.31,520.88,-81.25,201.75
214.37,520.88,-81.25,201.75
214.44,520.88,-81.25,201.75
214.5,520.88,-81.25,201.75
214.57,520.88,-81.25,201.75
214.64,520.88,-81.25,201.75
214.7,520.88,-81.25,201.75
214.77,520.88,-81.25,201.75
214.83,520.88,-81.25,201.75
214.9,520.88,-81.25,201.75
214.97,520.88,-81.25,201.75
215.03,520.88,-81.25,201.75
215.1,520.88,-81.25,201.75
215.16,520.88,-81.25,201.75
215.23,520.88,-81.25,201.75
215.29,520.88,-81.25,201.75
215.36,520.88,-81.25,201.75
215.43,520.88,-81.25,201.75
215.49,520.88,-81.25,201.75
215.56,520.88,-81.25,201.75
215.63,520.88,-81.25,201.75
215.7,520.88,-81.25,201.75
215.76,520.88,-81.25,201.75
215.83,520.88,-81.25,201.75
215.89,520.88,-81.25,201.75
215.96,520.88,-81.25,201.75
216.02,520.88,-81.25,201.75
216.09,520.88,-81.25,201.75
216.16,520.88,-81.25,201.75
216.22,520.88,-81.25,201.75
216.29,520.88,-81.25,201.75
216.35,520.88,-81.25,201.75
216.42,520.88,-81.25,201.75
216.48,520.88,-81.25,201.75
216.55,520.88,-81.25,201.75
216.61,520.88,-81.25,201.75
216.68,520.88,-81.25,201.75
216.75,520.88,-81.25,201.75
216.81,520.88,-81.25,201.75
216.88,520.88,-81.25,201.75
216.94,520.88,-81.25,201.75
217.01,520.88,-81.25,201.75
217.08,520.88,-81.25,201.75
217.14,520.88,-81.25,201.75
217.21,520.88,-81.25,201.75
217.27,520.88,-81.25,201.75
217.34,520.88,-81.25,201.75
217.4,520.88,-81.25,201.75
217.47,520.88,-81.25,201.75
217.54,520.88,-81.25,201.75
217.6,520.88,-81.25,201.75
217.67,520.88,-81.25,201.75
217.74,520.88,-81.25,201.75
217.8,520.88,-81.25,201.75
217.87,520.88,-81.25,201.75
217.94,520.88,-81.25,201.75
218.0,520.88,-81.25,201.75
218.07,520.88,-81.25,201.75
218.14,520.88,-81.25,201.75
218.2,520.88,-81.25,201.75
218.27,520.88,-81.25,201.75
218.34,520.88,-81.25,201.75
218.4,520.88,-81.25,201.75
218.47,520.88,-81.25,201.75
218.54,520.88,-81.25,201.75
218.6,520.88,-81.25,201.75
218.67,520.88,-81.25,201.75
218.74,520.88,-81.25,201.75
218.8,520.88,-81.25,201.75
218.87,520.88,-81.25,201.75
218.94,520.88,-81.25,201.75
219.0,520.88,-81.25,201.75
219.07,520.88,-81.25,201.75
219.14,520.88,-81.25,201.75
219.2,520.88,-81.25,201.75
219.27,520.88,-81.25,201.75
219.34,520.88,-81.25,201.75
219.4,520.88,-81.25,201.75
219.47,520.88,-81.25,201.75
219.54,520.88,-81.25,201.75
219.6,520.88,-81.25,201.75
219.67,520.88,-81.25,201.75
219.74,520.88,-81.25,201.75
219.8,520.88,-81.25,201.75
219.87,520.88,-81.25,201.75
219.94,520.88,-81.25,201.75
220.0,520.88,-81.25,201.75
220.07,520.88,-81.25,201.75
220.14,520.88,-81.25,201.75
220.2,520.88,-81.25,201.75
220.27,520.88,-81.25,201.75
220.34,520.88,-81.25,201.75
220.4,520.88,-81.25,201.75
220.47,520.88,-81.25,201.75
220.54,520.88,-81.25,201.75
220.6,520.88,-81.25,201.75
220.67,520.88,-81.25,201.75
220.74,520.88,-81.25,201.75
220.8,520.88,-81.25,201.75
220.87,520.88,-81.25,201.75
220.94,520.88,-81.25,201.75
221.0,520.88,-81.25,201.75
221.07,520.88,-81.25,201.75
221.14,520.88,-81.25,201.75
221.2,520.88,-81.25,201.75
221.27,520.88,-81.25,201.75
221.34,520.88,-81.25,201.75
221.4,520.88,-81.25,201.75
221.47,520.88,-81.25,201.75
221.54,520.88,-81.25,201.75
221.6,520.88,-81.25,201.75
221.67,520.88,-81.25,201.75
221.74,520.88,-81.25,201.75
221.8,520.88,-81.25,201.75
221.87,520.88,-81.25,201.75
221.94,520.88,-81.25,201.75
222.01,520.88,-81.25,201.75
222.07,520.88,-81.25,201.75
222.15,520.88,-81.25,201.75
222.21,520.88,-81.25,201.75
222.28,520.88,-81.25,201.75
222.34,520.88,-81.25,201.75
222.41,520.88,-81.25,201.75
222.48,520.88,-81.25,201.75
222.54,520.88,-81.25,201.75
222.61,520.88,-81.25,201.75
222.68,520.88,-81.25,201.75
222.74,520.88,-81.25,201.75
222.81,520.88,-81.25,201.75
222.87,520.88,-81.25,201.75
222.94,520.88,-81.25,201.75
223.01,520.88,-81.25,201.75
223.07,520.88,-81.25,201.75
223.15,520.88,-81.25,201.75
223.21,520.88,-81.25,201.75
223.28,520.88,-81.25,201.75
223.35,520.88,-81.25,201.75
223.41,520.88,-81.25,201.75
223.48,520.88,-81.25,201.75
223.55,520.88,-81.25,201.75
223.61,520.88,-81.25,201.75
223.68,520.88,-81.25,201.75
223.74,520.88,-81.25,201.75
223.81,520.88,-81.25,201.75
223.88,520.88,-81.25,201.75
223.94,520.88,-81.25,201.75
224.01,520.88,-81.25,201.75
224.08,520.88,-81.25,201.75
224.14,520.88,-81.25,201.75
224.21,520.88,-81.25,201.75
224.28,520.88,-81.25,201.75
224.34,520.88,-81.25,201.75
224.41,520.88,-81.25,201.75
224.48,520.88,-81.25,201.75
224.54,520.88,-81.25,201.75
224.61,520.88,-81.25,201.75
224.67,520.88,-81.25,201.75
224.74,520.88,-81.25,201.75
224.81,520.88,-81.25,201.75
224.87,520.88,-81.25,201.75
224.94,520.88,-81.25,201.75
225.01,520.88,-81.25,201.75
225.07,520.88,-81.25,201.75
225.14,520.88,-81.25,201.75
225.21,520.88,-81.25,201.75
225.27,520.88,-81.25,201.75
225.34,520.88,-81.25,201.75
225.4,520.88,-81.25,201.75
225.47,520.88,-81.25,201.75
225.54,520.88,-81.25,201.75
225.6,520.88,-81.25,201.75
225.67,520.88,-81.25,201.75
225.74,520.88,-81.25,201.75
225.8,520.88,-81.25,201.75
225.87,520.88,-81.25,201.75
225.93,520.88,-81.25,201.75
226.0,520.88,-81.25,201.75
226.07,520.88,-81.25,201.75
226.14,520.88,-81.25,201.75
226.2,520.88,-81.25,201.75
226.27,520.88,-81.25,201.75
226.33,520.88,-81.25,201.75
226.4,520.88,-81.25,201.75
226.47,520.88,-81.25,201.75
226.53,520.88,-81.25,201.75
226.6,520.88,-81.25,201.75
226.67,520.88,-81.25,201.75
226.74,520.88,-81.25,201.75
226.8,520.88,-81.25,201.75
226.87,520.88,-81.25,201.75
226.94,520.88,-81.25,201.75
227.0,520.88,-81.25,201.75
227.07,520.88,-81.25,201.75
227.14,520.88,-81.25,201.75
227.2,520.88,-81.25,201.75
227.27,520.88,-81.25,201.75
227.34,520.88,-81.25,201.75
227.4,520.88,-81.25,201.75
227.47,520.88,-81.25,201.75
227.54,520.88,-81.25,201.75
227.6,520.88,-81.25,201.75
227.67,520.88,-81.25,201.75
227.74,520.88,-81.25,201.75
227.8,520.88,-81.25,201.75
227.87,520.88,-81.25,201.75
227.94,520.88,-81.25,201.75
228.0,520.88,-81.25,201.75
228.07,520.88,-81.25,201.75
228.14,520.88,-81.25,201.75
228.2,520.88,-81.25,201.75
228.27,520.88,-81.25,201.75
228.34,520.88,-81.25,201.75
228.4,520.88,-81.25,201.75
228.47,520.88,-81.25,201.75
228.54,520.88,-81.25,201.75
228.6,520.88,-81.25,201.75
228.67,520.88,-81.25,201.75
228.74,520.88,-81.25,201.75
228.81,520.88,-81.25,201.75
228.88,520.88,-81.25,201.75
228.94,520.88,-81.25,201.75
229.01,520.88,-81.25,201.75
229.08,520.88,-81.25,201.75
229.14,520.88,-81.25,201.75
229.21,520.88,-81.25,201.75
229.27,520.88,-81.25,201.75
229.34,520.88,-81.25,201.75
229.41,520.88,-81.25,201.75
229.47,520.88,-81.25,201.75
229.54,520.88,-81.25,201.75
229.6,520.88,-81.25,201.75
229.67,520.88,-81.25,201.75
229.74,520.88,-81.25,201.75
229.8,520.88,-81.25,201.75
229.87,520.88,-81.25,201.75
229.93,520.88,-81.25,201.75
230.0,520.88,-81.25,201.75
230.08,520.88,-81.25,201.75
230.14,520.88,-81.25,201.75
230.21,520.88,-81.25,201.75
230.28,520.88,-81.25,201.75
230.34,520.88,-81.25,201.75
230.41,520.88,-81.25,201.75
230.48,520.88,-81.25,201.75
230.54,520.88,-81.25,201.75
230.61,520.88,-81.25,201.75
230.67,520.88,-81.25,201.75
230.74,520.88,-81.25,201.75
230.81,520.88,-81.25,201.75
230.87,520.88,-81.25,201.75
230.94,520.88,-81.25,201.75
231.0,520.88,-81.25,201.75
231.07,520.88,-81.25,201.75
231.14,520.88,-81.25,201.75
231.2,520.88,-81.25,201.75
231.27,520.88,-81.25,201.75
231.33,520.88,-81.25,201.75
231.4,520.88,-81.25,201.75
231.47,520.88,-81.25,201.75
231.53,520.88,-81.25,201.75
231.6,520.88,-81.25,201.75
231.66,520.88,-81.25,201.75
231.73,520.88,-81.25,201.75
231.8,520.88,-81.25,201.75
231.86,520.88,-81.25,201.75
231.93,520.88,-81.25,201.75
231.99,520.88,-81.25,201.75
232.06,520.88,-81.25,201.75
232.13,520.88,-81.25,201.75
232.19,520.88,-81.25,201.75
232.26,520.88,-81.25,201.75
232.33,520.88,-81.25,201.75
232.39,520.88,-81.25,201.75
232.46,520.88,-81.25,201.75
232.52,520.88,-81.25,201.75
232.59,520.88,-81.25,201.75
232.66,520.88,-81.25,201.75
232.72,520.88,-81.25,201.75
232.79,520.88,-81.25,201.75
232.86,520.88,-81.25,201.75
232.92,520.88,-81.25,201.75
232.99,520.88,-81.25,201.75
233.05,520.88,-81.25,201.75
233.12,520.88,-81.25,201.75
233.19,520.88,-81.25,201.75
233.25,520.88,-81.25,201.75
233.32,520.88,-81.25,201.75
233.39,520.88,-81.25,201.75
233.45,520.88,-81.25,201.75
233.52,520.88,-81.25,201.75
233.59,520.88,-81.25,201.75
233.65,520.88,-81.25,201.75
233.72,520.88,-81.25,201.75
233.78,520.88,-81.25,201.75
233.85,520.88,-81.25,201.75
233.92,520.88,-81.25,201.75
233.98,520.88,-81.25,201.75
234.12,520.88,-81.25,201.75
234.19,520.88,-81.25,201.75
234.25,520.88,-81.25,201.75
234.32,520.88,-81.25,201.75
234.39,520.88,-81.25,201.75
234.45,520.88,-81.25,201.75
234.52,520.88,-81.25,201.75
234.59,520.88,-81.25,201.75
234.65,520.88,-81.25,201.75
234.72,520.88,-81.25,201.75
234.79,520.88,-81.25,201.75
234.85,520.88,-81.25,201.75
234.92,520.88,-81.25,201.75
234.98,520.88,-81.25,201.75
235.05,520.88,-81.25,201.75
235.12,520.88,-81.25,201.75
235.19,520.88,-81.25,201.75
235.25,520.88,-81.25,201.75
235.32,520.88,-81.25,201.75
235.38,520.88,-81.25,201.75
235.45,520.88,-81.25,201.75
235.52,520.88,-81.25,201.75
235.58,520.88,-81.25,201.75
235.65,520.88,-81.25,201.75
235.72,520.88,-81.25,201.75
235.78,520.88,-81.25,201.75
235.85,520.88,-81.25,201.75
