ElapsedSec,Phase,MissionElapsedSec,MissionEndReason,MissionTotalTimeout
179.59,0,179.59,RUNNING,0
179.66,0,179.66,RUNNING,0
179.72,0,179.72,RUNNING,0
179.79,0,179.79,RUNNING,0
179.86,0,179.86,RUNNING,0
179.92,0,179.92,RUNNING,0
179.99,0,179.99,RUNNING,0
180.06,1,180.06,RUNNING,0
180.13,1,180.13,RUNNING,0
180.19,1,180.19,RUNNING,0
180.26,1,180.26,RUNNING,0
180.33,1,180.33,RUNNING,0
180.4,1,180.4,RUNNING,0
180.46,1,180.46,RUNNING,0
180.53,1,180.53,RUNNING,0
180.6,1,180.6,RUNNING,0
180.66,1,180.66,RUNNING,0
180.73,1,180.73,RUNNING,0
180.79,1,180.79,RUNNING,0
180.86,1,180.86,RUNNING,0
180.93,1,180.93,RUNNING,0
180.99,1,180.99,RUNNING,0
181.06,1,181.06,RUNNING,0
181.13,1,181.13,RUNNING,0
181.19,1,181.19,RUNNING,0
181.26,1,181.26,RUNNING,0
181.32,1,181.32,RUNNING,0
181.39,1,181.39,RUNNING,0
181.46,1,181.46,RUNNING,0
181.52,1,181.52,RUNNING,0
181.59,1,181.59,RUNNING,0
181.65,1,181.65,RUNNING,0
181.72,1,181.72,RUNNING,0
181.79,1,181.79,RUNNING,0
181.85,1,181.85,RUNNING,0
181.92,1,181.92,RUNNING,0
181.98,1,181.98,RUNNING,0
182.05,1,182.05,RUNNING,0
182.12,1,182.12,RUNNING,0
182.18,1,182.18,RUNNING,0
182.25,1,182.25,RUNNING,0
182.32,1,182.32,RUNNING,0
182.38,1,182.38,RUNNING,0
182.45,1,182.45,RUNNING,0
182.52,1,182.52,RUNNING,0
182.58,1,182.58,RUNNING,0
182.65,1,182.65,RUNNING,0
182.71,1,182.71,RUNNING,0
182.78,1,182.78,RUNNING,0
182.85,1,182.85,RUNNING,0
182.91,1,182.91,RUNNING,0
182.98,1,182.98,RUNNING,0
183.05,1,183.05,RUNNING,0
183.11,1,183.11,RUNNING,0
183.18,1,183.18,RUNNING,0
183.24,1,183.24,RUNNING,0
183.31,1,183.31,RUNNING,0
183.38,1,183.38,RUNNING,0
183.44,1,183.44,RUNNING,0
183.51,1,183.51,RUNNING,0
183.58,1,183.58,RUNNING,0
183.64,1,183.64,RUNNING,0
183.71,1,183.71,RUNNING,0
183.78,1,183.78,RUNNING,0
183.84,1,183.84,RUNNING,0
183.91,1,183.91,RUNNING,0
183.98,1,183.98,RUNNING,0
184.04,1,184.04,RUNNING,0
184.11,1,184.11,RUNNING,0
184.18,1,184.18,RUNNING,0
184.24,1,184.24,RUNNING,0
184.31,1,184.31,RUNNING,0
184.37,1,184.37,RUNNING,0
184.44,1,184.44,RUNNING,0
184.51,1,184.51,RUNNING,0
184.57,1,184.57,RUNNING,0
184.64,1,184.64,RUNNING,0
184.71,1,184.71,RUNNING,0
184.77,1,184.77,RUNNING,0
184.84,1,184.84,RUNNING,0
184.91,1,184.91,RUNNING,0
184.97,1,184.97,RUNNING,0
185.04,1,185.04,RUNNING,0
185.11,1,185.11,RUNNING,0
185.17,1,185.17,RUNNING,0
185.24,1,185.24,RUNNING,0
185.3,1,185.3,RUNNING,0
185.37,1,185.37,RUNNING,0
185.44,1,185.44,RUNNING,0
185.5,1,185.5,RUNNING,0
185.57,1,185.57,RUNNING,0
185.64,1,185.64,RUNNING,0
185.7,1,185.7,RUNNING,0
185.77,1,185.77,RUNNING,0
185.84,1,185.84,RUNNING,0
185.9,1,185.9,RUNNING,0
185.97,1,185.97,RUNNING,0
186.04,1,186.04,RUNNING,0
186.1,1,186.1,RUNNING,0
186.17,1,186.17,RUNNING,0
186.24,1,186.24,RUNNING,0
186.3,1,186.3,RUNNING,0
186.37,1,186.37,RUNNING,0
186.44,1,186.44,RUNNING,0
186.5,1,186.5,RUNNING,0
186.57,1,186.57,RUNNING,0
186.64,1,186.64,RUNNING,0
186.7,1,186.7,RUNNING,0
186.78,1,186.78,RUNNING,0
186.84,1,186.84,RUNNING,0
186.91,1,186.91,RUNNING,0
186.98,1,186.98,RUNNING,0
187.04,1,187.04,RUNNING,0
187.11,1,187.11,RUNNING,0
187.17,1,187.17,RUNNING,0
187.24,1,187.24,RUNNING,0
187.31,1,187.31,RUNNING,0
187.37,1,187.37,RUNNING,0
187.44,1,187.44,RUNNING,0
187.5,1,187.5,RUNNING,0
187.57,1,187.57,RUNNING,0
187.64,1,187.64,RUNNING,0
187.7,1,187.7,RUNNING,0
187.77,1,187.77,RUNNING,0
187.84,1,187.84,RUNNING,0
187.9,1,187.9,RUNNING,0
187.97,1,187.97,RUNNING,0
188.03,1,188.03,RUNNING,0
188.1,1,188.1,RUNNING,0
188.17,1,188.17,RUNNING,0
188.23,1,188.23,RUNNING,0
188.3,1,188.3,RUNNING,0
188.37,1,188.37,RUNNING,0
188.43,1,188.43,RUNNING,0
188.5,1,188.5,RUNNING,0
188.56,1,188.56,RUNNING,0
188.63,1,188.63,RUNNING,0
188.7,1,188.7,RUNNING,0
188.76,1,188.76,RUNNING,0
188.83,1,188.83,RUNNING,0
188.9,1,188.9,RUNNING,0
188.96,1,188.96,RUNNING,0
189.03,1,189.03,RUNNING,0
189.09,1,189.09,RUNNING,0
189.16,1,189.16,RUNNING,0
189.23,1,189.23,RUNNING,0
189.3,1,189.3,RUNNING,0
189.37,1,189.37,RUNNING,0
189.43,1,189.43,RUNNING,0
189.5,1,189.5,RUNNING,0
189.57,1,189.57,RUNNING,0
189.63,1,189.63,RUNNING,0
189.7,1,189.7,RUNNING,0
189.76,1,189.76,RUNNING,0
189.83,1,189.83,RUNNING,0
189.9,1,189.9,RUNNING,0
189.96,1,189.96,RUNNING,0
190.03,1,190.03,RUNNING,0
190.09,1,190.09,RUNNING,0
190.16,1,190.16,RUNNING,0
190.23,1,190.23,RUNNING,0
190.29,1,190.29,RUNNING,0
190.36,1,190.36,RUNNING,0
190.42,1,190.42,RUNNING,0
190.49,1,190.49,RUNNING,0
190.56,1,190.56,RUNNING,0
190.62,1,190.62,RUNNING,0
190.69,1,190.69,RUNNING,0
190.76,1,190.76,RUNNING,0
190.82,1,190.82,RUNNING,0
190.89,1,190.89,RUNNING,0
190.96,1,190.96,RUNNING,0
191.02,1,191.02,RUNNING,0
191.09,1,191.09,RUNNING,0
191.15,1,191.15,RUNNING,0
191.22,1,191.22,RUNNING,0
191.29,1,191.29,RUNNING,0
191.35,1,191.35,RUNNING,0
191.42,1,191.42,RUNNING,0
191.49,1,191.49,RUNNING,0
191.55,1,191.55,RUNNING,0
191.62,1,191.62,RUNNING,0
191.69,1,191.69,RUNNING,0
191.75,1,191.75,RUNNING,0
191.82,1,191.82,RUNNING,0
191.88,1,191.88,RUNNING,0
191.95,1,191.95,RUNNING,0
192.02,1,192.02,RUNNING,0
192.08,1,192.08,RUNNING,0
192.15,1,192.15,RUNNING,0
192.22,1,192.22,RUNNING,0
192.28,1,192.28,RUNNING,0
192.35,1,192.35,RUNNING,0
192.41,1,192.41,RUNNING,0
192.48,1,192.48,RUNNING,0
192.55,1,192.55,RUNNING,0
192.61,1,192.61,RUNNING,0
192.68,1,192.68,RUNNING,0
192.75,1,192.75,RUNNING,0
192.81,1,192.81,RUNNING,0
192.88,1,192.88,RUNNING,0
192.95,1,192.95,RUNNING,0
193.01,1,193.01,RUNNING,0
193.08,1,193.08,RUNNING,0
193.15,1,193.15,RUNNING,0
193.21,1,193.21,RUNNING,0
193.28,1,193.28,RUNNING,0
193.35,1,193.35,RUNNING,0
193.41,1,193.41,RUNNING,0
193.48,1,193.48,RUNNING,0
193.55,1,193.55,RUNNING,0
193.61,1,193.61,RUNNING,0
193.68,1,193.68,RUNNING,0
193.75,1,193.75,RUNNING,0
193.81,1,193.81,RUNNING,0
193.88,1,193.88,RUNNING,0
193.95,1,193.95,RUNNING,0
194.01,1,194.01,RUNNING,0
194.08,1,194.08,RUNNING,0
194.15,1,194.15,RUNNING,0
194.21,1,194.21,RUNNING,0
194.28,1,194.28,RUNNING,0
194.35,1,194.35,RUNNING,0
194.41,1,194.41,RUNNING,0
194.48,1,194.48,RUNNING,0
194.55,1,194.55,RUNNING,0
194.61,1,194.61,RUNNING,0
194.68,1,194.68,RUNNING,0
194.75,1,194.75,RUNNING,0
194.81,1,194.81,RUNNING,0
194.88,1,194.88,RUNNING,0
194.95,1,194.95,RUNNING,0
195.01,1,195.01,RUNNING,0
195.08,1,195.08,RUNNING,0
195.15,1,195.15,RUNNING,0
195.21,1,195.21,RUNNING,0
195.28,1,195.28,RUNNING,0
195.35,1,195.35,RUNNING,0
195.41,1,195.41,RUNNING,0
195.48,1,195.48,RUNNING,0
195.55,1,195.55,RUNNING,0
195.62,1,195.62,RUNNING,0
195.68,1,195.68,RUNNING,0
195.75,1,195.75,RUNNING,0
195.82,1,195.82,RUNNING,0
195.89,1,195.89,RUNNING,0
195.95,1,195.95,RUNNING,0
196.02,1,196.02,RUNNING,0
196.09,1,196.09,RUNNING,0
196.15,1,196.15,RUNNING,0
196.22,1,196.22,RUNNING,0
196.28,1,196.28,RUNNING,0
196.35,1,196.35,RUNNING,0
196.42,1,196.42,RUNNING,0
196.48,1,196.48,RUNNING,0
196.55,1,196.55,RUNNING,0
196.61,1,196.61,RUNNING,0
196.68,1,196.68,RUNNING,0
196.75,1,196.75,RUNNING,0
196.81,1,196.81,RUNNING,0
196.88,1,196.88,RUNNING,0
196.95,1,196.95,RUNNING,0
197.01,1,197.01,RUNNING,0
197.08,1,197.08,RUNNING,0
197.14,1,197.14,RUNNING,0
197.21,1,197.21,RUNNING,0
197.28,1,197.28,RUNNING,0
197.34,1,197.34,RUNNING,0
197.41,1,197.41,RUNNING,0
197.48,1,197.48,RUNNING,0
197.54,1,197.54,RUNNING,0
197.61,1,197.61,RUNNING,0
197.67,1,197.67,RUNNING,0
197.74,1,197.74,RUNNING,0
197.81,1,197.81,RUNNING,0
197.87,1,197.87,RUNNING,0
197.94,1,197.94,RUNNING,0
198.01,1,198.01,RUNNING,0
198.07,1,198.07,RUNNING,0
198.14,1,198.14,RUNNING,0
198.2,1,198.2,RUNNING,0
198.27,1,198.27,RUNNING,0
198.34,1,198.34,RUNNING,0
198.4,1,198.4,RUNNING,0
198.47,1,198.47,RUNNING,0
198.54,1,198.54,RUNNING,0
198.6,1,198.6,RUNNING,0
198.67,1,198.67,RUNNING,0
198.74,1,198.74,RUNNING,0
198.8,1,198.8,RUNNING,0
198.87,1,198.87,RUNNING,0
198.94,1,198.94,RUNNING,0
199.0,1,199.0,RUNNING,0
199.07,1,199.07,RUNNING,0
199.14,1,199.14,RUNNING,0
199.2,1,199.2,RUNNING,0
199.27,1,199.27,RUNNING,0
199.34,1,199.34,RUNNING,0
199.4,1,199.4,RUNNING,0
199.47,1,199.47,RUNNING,0
199.53,1,199.53,RUNNING,0
199.6,1,199.6,RUNNING,0
199.67,1,199.67,RUNNING,0
199.73,1,199.73,RUNNING,0
199.8,1,199.8,RUNNING,0
199.87,1,199.87,RUNNING,0
199.93,1,199.93,RUNNING,0
200.0,1,200.0,RUNNING,0
200.07,1,200.07,RUNNING,0
200.13,1,200.13,RUNNING,0
200.2,1,200.2,RUNNING,0
200.27,1,200.27,RUNNING,0
200.33,1,200.33,RUNNING,0
200.4,1,200.4,RUNNING,0
200.47,1,200.47,RUNNING,0
200.53,1,200.53,RUNNING,0
200.6,1,200.6,RUNNING,0
200.67,1,200.67,RUNNING,0
200.73,1,200.73,RUNNING,0
200.8,1,200.8,RUNNING,0
200.87,1,200.87,RUNNING,0
200.93,1,200.93,RUNNING,0
201.0,1,201.0,RUNNING,0
201.07,1,201.07,RUNNING,0
201.13,1,201.13,RUNNING,0
201.2,1,201.2,RUNNING,0
201.27,1,201.27,RUNNING,0
201.34,1,201.34,RUNNING,0
201.4,1,201.4,RUNNING,0
201.47,1,201.47,RUNNING,0
201.54,1,201.54,RUNNING,0
201.6,1,201.6,RUNNING,0
201.67,1,201.67,RUNNING,0
201.74,1,201.74,RUNNING,0
201.8,1,201.8,RUNNING,0
201.87,1,201.87,RUNNING,0
201.94,1,201.94,RUNNING,0
202.0,1,202.0,RUNNING,0
202.07,1,202.07,RUNNING,0
202.14,1,202.14,RUNNING,0
202.2,1,202.2,RUNNING,0
202.27,1,202.27,RUNNING,0
202.35,1,202.35,RUNNING,0
202.41,1,202.41,RUNNING,0
202.48,1,202.48,RUNNING,0
202.55,1,202.55,RUNNING,0
202.61,1,202.61,RUNNING,0
202.68,1,202.68,RUNNING,0
202.74,1,202.74,RUNNING,0
202.81,1,202.81,RUNNING,0
202.88,1,202.88,RUNNING,0
202.94,1,202.94,RUNNING,0
203.01,1,203.01,RUNNING,0
203.07,1,203.07,RUNNING,0
203.14,1,203.14,RUNNING,0
203.21,1,203.21,RUNNING,0
203.27,1,203.27,RUNNING,0
203.34,1,203.34,RUNNING,0
203.41,1,203.41,RUNNING,0
203.47,1,203.47,RUNNING,0
203.54,1,203.54,RUNNING,0
203.6,1,203.6,RUNNING,0
203.67,1,203.67,RUNNING,0
203.74,1,203.74,RUNNING,0
203.8,1,203.8,RUNNING,0
203.87,1,203.87,RUNNING,0
203.93,1,203.93,RUNNING,0
204.0,1,204.0,RUNNING,0
204.07,1,204.07,RUNNING,0
204.13,1,204.13,RUNNING,0
204.2,1,204.2,RUNNING,0
204.27,1,204.27,RUNNING,0
204.33,1,204.33,RUNNING,0
204.4,1,204.4,RUNNING,0
204.46,1,204.46,RUNNING,0
204.53,1,204.53,RUNNING,0
204.6,1,204.6,RUNNING,0
204.66,1,204.66,RUNNING,0
204.73,1,204.73,RUNNING,0
204.8,1,204.8,RUNNING,0
204.86,1,204.86,RUNNING,0
204.93,1,204.93,RUNNING,0
204.99,1,204.99,RUNNING,0
205.06,1,205.06,RUNNING,0
205.13,1,205.13,RUNNING,0
205.19,1,205.19,RUNNING,0
205.26,1,205.26,RUNNING,0
205.33,1,205.33,RUNNING,0
205.39,1,205.39,RUNNING,0
205.46,1,205.46,RUNNING,0
205.53,1,205.53,RUNNING,0
205.59,1,205.59,RUNNING,0
205.66,1,205.66,RUNNING,0
205.73,1,205.73,RUNNING,0
205.79,1,205.79,RUNNING,0
205.86,1,205.86,RUNNING,0
205.92,1,205.92,RUNNING,0
205.99,1,205.99,RUNNING,0
206.06,1,206.06,RUNNING,0
206.13,1,206.13,RUNNING,0
206.19,1,206.19,RUNNING,0
206.26,1,206.26,RUNNING,0
206.32,1,206.32,RUNNING,0
206.39,1,206.39,RUNNING,0
206.46,1,206.46,RUNNING,0
206.52,1,206.52,RUNNING,0
206.59,1,206.59,RUNNING,0
206.66,1,206.66,RUNNING,0
206.72,1,206.72,RUNNING,0
206.79,1,206.79,RUNNING,0
206.86,1,206.86,RUNNING,0
206.92,1,206.92,RUNNING,0
206.99,1,206.99,RUNNING,0
207.06,1,207.06,RUNNING,0
207.12,1,207.12,RUNNING,0
207.19,1,207.19,RUNNING,0
207.26,1,207.26,RUNNING,0
207.32,1,207.32,RUNNING,0
207.39,1,207.39,RUNNING,0
207.46,1,207.46,RUNNING,0
207.52,1,207.52,RUNNING,0
207.59,1,207.59,RUNNING,0
207.66,1,207.66,RUNNING,0
207.72,1,207.72,RUNNING,0
207.79,1,207.79,RUNNING,0
207.86,1,207.86,RUNNING,0
207.92,1,207.92,RUNNING,0
207.99,1,207.99,RUNNING,0
208.06,1,208.06,RUNNING,0
208.13,1,208.13,RUNNING,0
208.19,1,208.19,RUNNING,0
208.26,1,208.26,RUNNING,0
208.33,1,208.33,RUNNING,0
208.39,1,208.39,RUNNING,0
208.46,1,208.46,RUNNING,0
208.53,1,208.53,RUNNING,0
208.59,1,208.59,RUNNING,0
208.66,1,208.66,RUNNING,0
208.73,1,208.73,RUNNING,0
208.79,1,208.79,RUNNING,0
208.86,1,208.86,RUNNING,0
208.93,1,208.93,RUNNING,0
209.0,1,209.0,RUNNING,0
209.07,1,209.07,RUNNING,0
209.13,1,209.13,RUNNING,0
209.2,1,209.2,RUNNING,0
209.27,1,209.27,RUNNING,0
209.33,1,209.33,RUNNING,0
209.4,1,209.4,RUNNING,0
209.46,1,209.46,RUNNING,0
209.53,1,209.53,RUNNING,0
209.6,1,209.6,RUNNING,0
209.66,1,209.66,RUNNING,0
209.73,1,209.73,RUNNING,0
209.79,1,209.79,RUNNING,0
209.86,1,209.86,RUNNING,0
209.93,1,209.93,RUNNING,0
209.99,1,209.99,RUNNING,0
210.06,1,210.06,RUNNING,0
210.13,2,210.13,RUNNING,0
210.19,2,210.19,RUNNING,0
210.26,2,210.26,RUNNING,0
210.32,2,210.32,RUNNING,0
210.39,2,210.39,RUNNING,0
210.46,2,210.46,RUNNING,0
210.52,2,210.52,RUNNING,0
210.59,2,210.59,RUNNING,0
210.66,2,210.66,RUNNING,0
210.72,2,210.72,RUNNING,0
210.79,2,210.79,RUNNING,0
210.85,2,210.85,RUNNING,0
210.92,2,210.92,RUNNING,0
210.99,2,210.99,RUNNING,0
211.05,2,211.05,RUNNING,0
211.12,2,211.12,RUNNING,0
211.19,2,211.19,RUNNING,0
211.25,2,211.25,RUNNING,0
211.32,2,211.32,RUNNING,0
211.38,2,211.38,RUNNING,0
211.45,2,211.45,RUNNING,0
211.52,2,211.52,RUNNING,0
211.58,2,211.58,RUNNING,0
211.65,2,211.65,RUNNING,0
211.72,2,211.72,RUNNING,0
211.78,2,211.78,RUNNING,0
211.85,2,211.85,RUNNING,0
211.92,2,211.92,RUNNING,0
211.98,2,211.98,RUNNING,0
212.05,2,212.05,RUNNING,0
212.12,2,212.12,RUNNING,0
212.18,2,212.18,RUNNING,0
212.25,2,212.25,RUNNING,0
212.32,2,212.32,RUNNING,0
212.38,2,212.38,RUNNING,0
212.45,2,212.45,RUNNING,0
212.52,2,212.52,RUNNING,0
212.58,2,212.58,RUNNING,0
212.65,2,212.65,RUNNING,0
212.72,2,212.72,RUNNING,0
212.78,2,212.78,RUNNING,0
212.85,2,212.85,RUNNING,0
212.92,2,212.92,RUNNING,0
212.98,2,212.98,RUNNING,0
213.05,2,213.05,RUNNING,0
213.11,2,213.11,RUNNING,0
213.18,2,213.18,RUNNING,0
213.25,2,213.25,RUNNING,0
213.31,2,213.31,RUNNING,0
213.38,2,213.38,RUNNING,0
213.44,2,213.44,RUNNING,0
213.51,2,213.51,RUNNING,0
213.58,2,213.58,RUNNING,0
213.64,2,213.64,RUNNING,0
213.71,2,213.71,RUNNING,0
213.78,2,213.78,RUNNING,0
213.84,2,213.84,RUNNING,0
213.91,2,213.91,RUNNING,0
213.97,2,213.97,RUNNING,0
214.04,2,214.04,RUNNING,0
214.11,2,214.11,RUNNING,0
214.17,2,214.17,RUNNING,0
214.24,2,214.24,RUNNING,0
214.31,2,214.31,RUNNING,0
214.37,2,214.37,RUNNING,0
214.44,2,214.44,RUNNING,0
214.5,2,214.5,RUNNING,0
214.57,2,214.57,RUNNING,0
214.64,2,214.64,RUNNING,0
214.7,2,214.7,RUNNING,0
214.77,2,214.77,RUNNING,0
214.83,2,214.83,RUNNING,0
214.9,2,214.9,RUNNING,0
214.97,2,214.97,RUNNING,0
215.03,2,215.03,RUNNING,0
215.1,2,215.1,RUNNING,0
215.16,2,215.16,RUNNING,0
215.23,2,215.23,RUNNING,0
215.29,2,215.29,RUNNING,0
215.36,2,215.36,RUNNING,0
215.43,2,215.43,RUNNING,0
215.49,2,215.49,RUNNING,0
215.56,2,215.56,RUNNING,0
215.63,2,215.63,RUNNING,0
215.7,2,215.7,RUNNING,0
215.76,2,215.76,RUNNING,0
215.83,2,215.83,RUNNING,0
215.89,2,215.89,RUNNING,0
215.96,2,215.96,RUNNING,0
216.02,2,216.02,RUNNING,0
216.09,2,216.09,RUNNING,0
216.16,2,216.16,RUNNING,0
216.22,2,216.22,RUNNING,0
216.29,2,216.29,RUNNING,0
216.35,2,216.35,RUNNING,0
216.42,2,216.42,RUNNING,0
216.48,2,216.48,RUNNING,0
216.55,2,216.55,RUNNING,0
216.61,2,216.61,RUNNING,0
216.68,2,216.68,RUNNING,0
216.75,2,216.75,RUNNING,0
216.81,2,216.81,RUNNING,0
216.88,2,216.88,RUNNING,0
216.94,2,216.94,RUNNING,0
217.01,2,217.01,RUNNING,0
217.08,2,217.08,RUNNING,0
217.14,2,217.14,RUNNING,0
217.21,2,217.21,RUNNING,0
217.27,2,217.27,RUNNING,0
217.34,2,217.34,RUNNING,0
217.4,2,217.4,RUNNING,0
217.47,2,217.47,RUNNING,0
217.54,2,217.54,RUNNING,0
217.6,2,217.6,RUNNING,0
217.67,2,217.67,RUNNING,0
217.74,2,217.74,RUNNING,0
217.8,2,217.8,RUNNING,0
217.87,2,217.87,RUNNING,0
217.94,2,217.94,RUNNING,0
218.0,2,218.0,RUNNING,0
218.07,2,218.07,RUNNING,0
218.14,2,218.14,RUNNING,0
218.2,2,218.2,RUNNING,0
218.27,2,218.27,RUNNING,0
218.34,2,218.34,RUNNING,0
218.4,2,218.4,RUNNING,0
218.47,2,218.47,RUNNING,0
218.54,2,218.54,RUNNING,0
218.6,2,218.6,RUNNING,0
218.67,2,218.67,RUNNING,0
218.74,2,218.74,RUNNING,0
218.8,2,218.8,RUNNING,0
218.87,2,218.87,RUNNING,0
218.94,2,218.94,RUNNING,0
219.0,2,219.0,RUNNING,0
219.07,2,219.07,RUNNING,0
219.14,2,219.14,RUNNING,0
219.2,2,219.2,RUNNING,0
219.27,2,219.27,RUNNING,0
219.34,2,219.34,RUNNING,0
219.4,2,219.4,RUNNING,0
219.47,2,219.47,RUNNING,0
219.54,2,219.54,RUNNING,0
219.6,2,219.6,RUNNING,0
219.67,2,219.67,RUNNING,0
219.74,2,219.74,RUNNING,0
219.8,2,219.8,RUNNING,0
219.87,2,219.87,RUNNING,0
219.94,2,219.94,RUNNING,0
220.0,2,220.0,RUNNING,0
220.07,2,220.07,RUNNING,0
220.14,2,220.14,RUNNING,0
220.2,2,220.2,RUNNING,0
220.27,2,220.27,RUNNING,0
220.34,2,220.34,RUNNING,0
220.4,2,220.4,RUNNING,0
220.47,2,220.47,RUNNING,0
220.54,2,220.54,RUNNING,0
220.6,2,220.6,RUNNING,0
220.67,2,220.67,RUNNING,0
220.74,2,220.74,RUNNING,0
220.8,2,220.8,RUNNING,0
220.87,2,220.87,RUNNING,0
220.94,2,220.94,RUNNING,0
221.0,2,221.0,RUNNING,0
221.07,2,221.07,RUNNING,0
221.14,2,221.14,RUNNING,0
221.2,2,221.2,RUNNING,0
221.27,2,221.27,RUNNING,0
221.34,2,221.34,RUNNING,0
221.4,2,221.4,RUNNING,0
221.47,2,221.47,RUNNING,0
221.54,2,221.54,RUNNING,0
221.6,2,221.6,RUNNING,0
221.67,2,221.67,RUNNING,0
221.74,2,221.74,RUNNING,0
221.8,2,221.8,RUNNING,0
221.87,2,221.87,RUNNING,0
221.94,2,221.94,RUNNING,0
222.01,2,222.01,RUNNING,0
222.07,2,222.07,RUNNING,0
222.15,2,222.15,RUNNING,0
222.21,2,222.21,RUNNING,0
222.28,2,222.28,RUNNING,0
222.34,2,222.34,RUNNING,0
222.41,2,222.41,RUNNING,0
222.48,2,222.48,RUNNING,0
222.54,2,222.54,RUNNING,0
222.61,2,222.61,RUNNING,0
222.68,2,222.68,RUNNING,0
222.74,2,222.74,RUNNING,0
222.81,2,222.81,RUNNING,0
222.87,2,222.87,RUNNING,0
222.94,2,222.94,RUNNING,0
223.01,2,223.01,RUNNING,0
223.07,2,223.07,RUNNING,0
223.15,2,223.15,RUNNING,0
223.21,2,223.21,RUNNING,0
223.28,2,223.28,RUNNING,0
223.35,2,223.35,RUNNING,0
223.41,2,223.41,RUNNING,0
223.48,2,223.48,RUNNING,0
223.55,2,223.55,RUNNING,0
223.61,2,223.61,RUNNING,0
223.68,2,223.68,RUNNING,0
223.74,2,223.74,RUNNING,0
223.81,2,223.81,RUNNING,0
223.88,2,223.88,RUNNING,0
223.94,2,223.94,RUNNING,0
224.01,2,224.01,RUNNING,0
224.08,2,224.08,RUNNING,0
224.14,2,224.14,RUNNING,0
224.21,2,224.21,RUNNING,0
224.28,2,224.28,RUNNING,0
224.34,2,224.34,RUNNING,0
224.41,2,224.41,RUNNING,0
224.48,2,224.48,RUNNING,0
224.54,2,224.54,RUNNING,0
224.61,2,224.61,RUNNING,0
224.67,2,224.67,RUNNING,0
224.74,2,224.74,RUNNING,0
224.81,2,224.81,RUNNING,0
224.87,2,224.87,RUNNING,0
224.94,2,224.94,RUNNING,0
225.01,2,225.01,RUNNING,0
225.07,2,225.07,RUNNING,0
225.14,2,225.14,RUNNING,0
225.21,2,225.21,RUNNING,0
225.27,2,225.27,RUNNING,0
225.34,2,225.34,RUNNING,0
225.4,2,225.4,RUNNING,0
225.47,2,225.47,RUNNING,0
225.54,2,225.54,RUNNING,0
225.6,2,225.6,RUNNING,0
225.67,2,225.67,RUNNING,0
225.74,2,225.74,RUNNING,0
225.8,2,225.8,RUNNING,0
225.87,2,225.87,RUNNING,0
225.93,2,225.93,RUNNING,0
226.0,2,226.0,RUNNING,0
226.07,2,226.07,RUNNING,0
226.14,2,226.14,RUNNING,0
226.2,2,226.2,RUNNING,0
226.27,2,226.27,RUNNING,0
226.33,2,226.33,RUNNING,0
226.4,2,226.4,RUNNING,0
226.47,2,226.47,RUNNING,0
226.53,2,226.53,RUNNING,0
226.6,2,226.6,RUNNING,0
226.67,2,226.67,RUNNING,0
226.74,2,226.74,RUNNING,0
226.8,2,226.8,RUNNING,0
226.87,2,226.87,RUNNING,0
226.94,2,226.94,RUNNING,0
227.0,2,227.0,RUNNING,0
227.07,2,227.07,RUNNING,0
227.14,2,227.14,RUNNING,0
227.2,2,227.2,RUNNING,0
227.27,2,227.27,RUNNING,0
227.34,2,227.34,RUNNING,0
227.4,2,227.4,RUNNING,0
227.47,2,227.47,RUNNING,0
227.54,2,227.54,RUNNING,0
227.6,2,227.6,RUNNING,0
227.67,2,227.67,RUNNING,0
227.74,2,227.74,RUNNING,0
227.8,2,227.8,RUNNING,0
227.87,2,227.87,RUNNING,0
227.94,2,227.94,RUNNING,0
228.0,2,228.0,RUNNING,0
228.07,2,228.07,RUNNING,0
228.14,2,228.14,RUNNING,0
228.2,2,228.2,RUNNING,0
228.27,2,228.27,RUNNING,0
228.34,2,228.34,RUNNING,0
228.4,2,228.4,RUNNING,0
228.47,2,228.47,RUNNING,0
228.54,2,228.54,RUNNING,0
228.6,2,228.6,RUNNING,0
228.67,2,228.67,RUNNING,0
228.74,2,228.74,RUNNING,0
228.81,2,228.81,RUNNING,0
228.88,2,228.88,RUNNING,0
228.94,2,228.94,RUNNING,0
229.01,2,229.01,RUNNING,0
229.08,2,229.08,RUNNING,0
229.14,2,229.14,RUNNING,0
229.21,2,229.21,RUNNING,0
229.27,2,229.27,RUNNING,0
229.34,2,229.34,RUNNING,0
229.41,2,229.41,RUNNING,0
229.47,2,229.47,RUNNING,0
229.54,2,229.54,RUNNING,0
229.6,2,229.6,RUNNING,0
229.67,2,229.67,RUNNING,0
229.74,2,229.74,RUNNING,0
229.8,2,229.8,RUNNING,0
229.87,2,229.87,RUNNING,0
229.93,2,229.93,RUNNING,0
230.0,2,230.0,RUNNING,0
230.08,2,230.08,RUNNING,0
230.14,2,230.14,RUNNING,0
230.21,2,230.21,RUNNING,0
230.28,2,230.28,RUNNING,0
230.34,2,230.34,RUNNING,0
230.41,2,230.41,RUNNING,0
230.48,2,230.48,RUNNING,0
230.54,2,230.54,RUNNING,0
230.61,2,230.61,RUNNING,0
230.67,2,230.67,RUNNING,0
230.74,2,230.74,RUNNING,0
230.81,2,230.81,RUNNING,0
230.87,2,230.87,RUNNING,0
230.94,2,230.94,RUNNING,0
231.0,2,231.0,RUNNING,0
231.07,2,231.07,RUNNING,0
